dt_leitura;coordenadaId;termopar_1;termopar_2;termopar_3;termopar_amb
2021-09-13 00:00:16.96;1;113.20;101.00;119.80;25.30
2021-09-13 00:00:16.97;1;113.20;100.80;119.80;25.40
2021-09-13 00:00:16.98;1;113.30;100.80;119.80;25.40
2021-09-13 00:00:16.99;1;113.20;101.00;119.80;25.40
2021-09-13 00:00:17.00;1;113.30;101.00;119.60;25.40
2021-09-13 00:00:17.01;1;113.30;101.00;119.60;25.40
2021-09-13 00:00:17.02;1;113.30;100.80;119.70;25.40
2021-09-13 00:00:17.03;1;113.40;100.90;119.60;25.30
2021-09-13 00:00:17.04;1;113.30;100.60;119.90;25.30
2021-09-13 00:00:17.05;1;113.40;100.70;119.80;25.30
2021-09-13 00:00:17.06;1;113.40;100.60;119.70;25.30
2021-09-13 00:00:17.07;1;113.40;100.50;119.90;25.30
2021-09-13 00:00:17.08;1;113.50;100.70;119.80;25.40
2021-09-13 00:00:17.09;1;113.60;100.60;119.90;25.40
2021-09-13 00:00:17.10;1;113.60;100.50;120.00;25.40
2021-09-13 00:00:17.11;1;113.60;100.50;119.90;25.40
2021-09-13 00:00:17.12;1;113.50;100.60;119.90;25.50
2021-09-13 00:00:17.13;1;113.50;100.90;120.00;25.50
2021-09-13 00:00:17.14;1;113.70;100.70;120.00;25.50
2021-09-13 00:00:17.15;1;113.80;100.60;120.20;25.60
2021-09-13 00:00:17.16;1;113.90;100.80;120.10;25.60
2021-09-13 00:00:17.17;1;113.90;100.90;120.00;25.60
2021-09-13 00:00:17.18;1;113.80;100.80;120.10;25.50
2021-09-13 00:00:17.19;1;114.00;100.80;120.30;25.50
2021-09-13 00:00:17.20;1;114.10;101.00;120.30;25.50
2021-09-13 00:00:17.21;1;114.10;100.90;120.50;25.60
2021-09-13 00:00:17.22;1;114.00;100.90;120.50;25.60
2021-09-13 00:00:17.23;1;114.00;101.00;120.40;25.60
2021-09-13 00:00:17.24;1;114.00;100.90;120.40;25.60
2021-09-13 00:00:17.25;1;114.20;100.90;120.50;25.50
2021-09-13 00:00:17.26;1;114.30;101.00;120.20;25.50
2021-09-13 00:00:17.27;1;114.40;101.10;120.40;25.50
2021-09-13 00:00:17.28;1;114.30;101.10;120.40;25.50
2021-09-13 00:00:17.29;1;114.40;101.10;120.60;25.50
2021-09-13 00:00:17.30;1;114.50;100.90;120.60;25.50
2021-09-13 00:00:17.31;1;114.50;101.10;120.50;25.60
2021-09-13 00:00:17.32;1;114.40;101.10;120.60;25.60
2021-09-13 00:00:17.33;1;114.40;101.10;120.60;25.60
2021-09-13 00:00:17.34;1;114.50;101.10;120.40;25.50
2021-09-13 00:00:17.35;1;114.30;101.20;120.60;25.50
2021-09-13 00:00:17.36;1;114.40;101.20;120.50;25.40
2021-09-13 00:00:17.37;1;114.40;101.20;120.40;25.40
2021-09-13 00:00:17.38;1;114.50;101.10;120.50;25.40
2021-09-13 00:00:17.39;1;114.50;101.10;120.50;25.40
2021-09-13 00:00:17.40;1;114.40;101.10;120.50;25.40
2021-09-13 00:00:17.41;1;114.40;101.10;120.40;25.40
2021-09-13 00:00:17.42;1;114.40;101.10;120.50;25.40
2021-09-13 00:00:17.43;1;114.20;101.10;120.60;25.40
2021-09-13 00:00:17.44;1;114.20;101.10;120.40;25.40
2021-09-13 00:00:17.45;1;114.20;101.10;120.20;25.50
2021-09-13 00:00:17.46;1;114.30;101.00;120.40;25.60
2021-09-13 00:00:17.47;1;114.30;101.00;120.50;25.60
2021-09-13 00:00:17.48;1;114.40;101.10;120.50;25.50
2021-09-13 00:00:17.49;1;114.50;101.10;120.60;25.50
2021-09-13 00:00:17.50;1;114.50;101.30;120.40;25.50
2021-09-13 00:00:17.51;1;114.60;101.20;120.50;25.50
2021-09-13 00:00:17.52;1;114.60;101.30;120.80;25.40
2021-09-13 00:00:17.53;1;114.50;101.40;120.80;25.50
2021-09-13 00:00:17.54;1;114.70;101.30;120.60;25.50
2021-09-13 00:00:17.55;1;114.70;101.40;120.90;25.50
2021-09-13 00:00:17.56;1;114.70;101.50;120.90;25.50
2021-09-13 00:00:17.57;1;114.70;101.60;121.00;25.50
2021-09-13 00:00:17.58;1;114.70;101.60;121.00;25.50
2021-09-13 00:00:17.59;1;114.90;101.60;121.10;25.50
2021-09-13 00:00:17.60;1;114.70;101.60;121.00;25.50
2021-09-13 00:00:17.61;1;114.70;101.50;120.80;25.50
2021-09-13 00:00:17.62;1;114.60;101.50;120.90;25.40
2021-09-13 00:00:17.63;1;114.70;101.70;120.80;25.40
2021-09-13 00:00:17.64;1;114.90;101.60;120.70;25.40
2021-09-13 00:00:17.65;1;114.90;101.60;120.80;25.40
2021-09-13 00:00:17.66;1;114.90;101.60;120.80;25.40
2021-09-13 00:00:17.67;1;114.80;101.60;120.80;25.40
2021-09-13 00:00:17.68;1;114.70;101.60;120.80;25.40
2021-09-13 00:00:17.69;1;114.80;101.80;121.00;25.40
2021-09-13 00:00:17.70;1;114.90;101.70;121.00;25.40
2021-09-13 00:00:17.71;1;114.80;101.60;121.10;25.40
2021-09-13 00:00:17.72;1;114.70;101.70;121.00;25.40
2021-09-13 00:00:17.73;1;114.90;101.70;120.90;25.40
2021-09-13 00:00:17.74;1;114.70;101.60;120.90;25.40
2021-09-13 00:00:17.75;1;114.90;101.50;120.90;25.40
2021-09-13 00:00:17.76;1;115.00;101.50;121.10;25.50
2021-09-13 00:00:17.77;1;115.00;101.40;120.90;25.50
2021-09-13 00:00:17.78;1;115.10;101.60;120.90;25.50
2021-09-13 00:00:17.79;1;115.00;101.40;120.80;25.50
2021-09-13 00:00:17.80;1;114.90;101.50;120.80;25.50
2021-09-13 00:00:17.81;1;114.90;101.50;120.90;25.50
2021-09-13 00:00:17.82;1;115.00;101.60;121.00;25.60
2021-09-13 00:00:17.83;1;115.00;101.60;120.90;25.60
2021-09-13 00:00:17.84;1;115.00;101.60;121.10;25.70
2021-09-13 00:00:17.85;1;114.80;101.80;121.10;25.70
2021-09-13 00:00:17.86;1;114.80;101.80;121.20;25.70
2021-09-13 00:00:17.87;1;114.90;101.70;121.20;25.70
2021-09-13 00:00:17.88;1;115.00;101.90;121.30;25.80
2021-09-13 00:00:17.89;1;115.20;101.80;121.50;25.70
2021-09-13 00:00:17.90;1;115.30;102.00;121.50;25.70
2021-09-13 00:00:17.91;1;115.20;102.20;121.60;25.70
2021-09-13 00:00:17.92;1;115.20;102.10;121.50;25.70
2021-09-13 00:00:17.93;1;115.30;102.00;121.30;25.60
2021-09-13 00:00:17.94;1;115.30;102.10;121.20;25.60
2021-09-13 00:00:17.95;1;115.20;102.10;121.20;25.50
2021-09-13 00:00:17.96;1;115.20;102.00;121.20;25.50
2021-09-13 00:00:17.97;1;115.20;101.90;120.90;25.50
2021-09-13 00:00:17.98;1;115.10;101.80;121.10;25.50
2021-09-13 00:00:17.99;1;115.20;101.80;121.20;25.50
2021-09-13 00:00:18.00;1;115.10;101.90;121.20;25.60
2021-09-13 00:00:18.01;1;115.10;101.90;121.20;25.50
2021-09-13 00:00:18.02;1;115.00;101.90;120.90;25.50
2021-09-13 00:00:18.03;1;115.00;101.80;120.90;25.50
2021-09-13 00:00:18.04;1;115.20;101.90;121.00;25.40
2021-09-13 00:00:18.05;1;115.10;101.80;121.10;25.40
2021-09-13 00:00:18.06;1;115.20;101.90;120.90;25.50
2021-09-13 00:00:18.07;1;115.20;101.90;121.10;25.50
2021-09-13 00:00:18.08;1;115.20;101.80;120.80;25.50
2021-09-13 00:00:18.09;1;115.00;101.80;120.80;25.50
2021-09-13 00:00:18.10;1;115.10;101.80;120.90;25.50
2021-09-13 00:00:18.11;1;115.10;101.70;120.90;25.50
2021-09-13 00:00:18.12;1;115.10;101.80;120.80;25.50
2021-09-13 00:00:18.13;1;115.20;101.90;121.00;25.50
2021-09-13 00:00:18.14;1;115.10;101.90;120.90;25.50
2021-09-13 00:00:18.15;1;115.10;101.90;121.10;25.50
2021-09-13 00:00:18.16;1;115.00;101.80;121.10;25.40
2021-09-13 00:00:18.17;1;115.00;101.60;121.10;25.40
2021-09-13 00:00:18.18;1;115.00;101.60;121.00;25.40
2021-09-13 00:00:18.19;1;114.90;101.60;120.90;25.40
2021-09-13 00:00:18.20;1;114.70;101.60;120.80;25.40
2021-09-13 00:00:18.21;1;114.70;101.50;120.70;25.40
2021-09-13 00:00:18.22;1;113.90;101.60;118.80;25.40
2021-09-13 00:00:18.23;1;108.10;95.20;111.70;25.40
2021-09-13 00:00:18.24;1;98.70;86.90;94.40;25.40
2021-09-13 00:00:18.25;1;85.30;79.00;83.60;25.40
2021-09-13 00:00:18.26;1;77.10;67.90;69.40;25.40
2021-09-13 00:00:18.27;1;69.80;61.80;62.00;25.30
2021-09-13 00:00:18.28;1;59.70;55.40;54.90;25.20
2021-09-13 00:00:18.29;1;55.30;49.70;49.00;25.30
2021-09-13 00:00:18.30;1;50.10;46.70;46.30;25.30
2021-09-13 00:00:18.31;1;47.50;43.40;43.20;25.40
2021-09-13 00:00:18.32;1;44.90;41.30;41.60;25.40
2021-09-13 00:00:18.33;1;42.60;40.00;40.50;25.40
2021-09-13 00:00:18.34;1;41.40;38.50;39.50;25.40
2021-09-13 00:00:18.35;1;39.90;37.80;38.90;25.50
2021-09-13 00:00:18.36;1;39.00;37.10;38.40;25.50
2021-09-13 00:00:18.37;1;38.30;36.40;37.90;25.60
2021-09-13 00:00:18.38;1;37.50;36.00;37.50;25.70
2021-09-13 00:00:18.39;1;37.10;35.40;37.10;25.70
2021-09-13 00:00:18.40;1;36.60;35.10;36.90;25.70
2021-09-13 00:00:18.41;1;36.10;34.80;36.60;25.70
2021-09-13 00:00:18.42;1;35.80;34.70;36.40;25.70
2021-09-13 00:00:18.43;1;35.40;34.50;36.30;25.80
2021-09-13 00:00:18.44;1;35.20;34.30;36.20;25.80
2021-09-13 00:00:18.45;1;35.00;34.20;36.00;25.90
2021-09-13 00:00:18.46;1;34.80;34.00;35.90;25.80
2021-09-13 00:00:18.47;1;34.60;33.90;35.80;25.80
2021-09-13 00:00:18.48;1;34.50;33.80;35.80;25.80
2021-09-13 00:00:18.49;1;34.20;33.70;35.60;25.90
2021-09-13 00:00:18.50;1;34.10;33.60;35.60;25.90
2021-09-13 00:00:18.51;1;34.00;33.40;35.50;25.90
2021-09-13 00:00:18.52;1;34.00;33.30;35.10;25.90
2021-09-13 00:00:18.53;1;35.40;35.30;35.20;25.90
2021-09-13 00:00:18.54;1;41.70;41.10;48.80;26.00
2021-09-13 00:00:18.55;1;47.90;45.70;51.90;26.00
2021-09-13 00:00:18.56;1;55.30;52.70;59.90;25.90
2021-09-13 00:00:18.57;1;65.70;60.90;75.60;25.90
2021-09-13 00:00:18.58;1;78.00;72.50;86.90;25.90
2021-09-13 00:00:18.59;1;83.80;78.10;97.30;25.90
2021-09-13 00:00:18.60;1;90.70;84.40;102.00;25.90
2021-09-13 00:00:18.61;1;94.60;87.90;107.10;25.90
2021-09-13 00:00:18.62;1;97.80;90.70;109.70;25.90
2021-09-13 00:00:18.63;1;101.20;92.80;109.60;25.90
2021-09-13 00:00:18.64;1;106.20;91.10;113.90;25.90
2021-09-13 00:00:18.65;1;107.90;92.50;114.40;26.00
2021-09-13 00:00:18.66;1;107.90;95.60;115.10;25.90
2021-09-13 00:00:18.67;1;108.20;96.70;115.70;25.90
2021-09-13 00:00:18.68;1;108.80;98.10;116.10;25.90
2021-09-13 00:00:18.69;1;109.30;98.80;116.80;25.90
2021-09-13 00:00:18.70;1;109.70;99.50;117.30;25.80
2021-09-13 00:00:18.71;1;110.20;99.90;117.50;25.70
2021-09-13 00:00:18.72;1;110.50;100.20;118.00;25.70
2021-09-13 00:00:18.73;1;110.10;94.20;115.80;25.60
2021-09-13 00:00:18.74;1;96.70;83.70;98.50;25.60
2021-09-13 00:00:18.75;1;88.40;76.40;78.80;25.50
2021-09-13 00:00:18.76;1;84.50;71.00;72.60;25.50
2021-09-13 00:00:18.77;1;85.10;72.10;76.20;25.50
2021-09-13 00:00:18.78;1;94.50;81.00;95.50;25.50
2021-09-13 00:00:18.79;1;102.20;88.70;106.20;25.40
2021-09-13 00:00:18.80;1;105.30;91.60;113.50;25.40
2021-09-13 00:00:18.81;1;108.20;94.40;116.00;25.50
2021-09-13 00:00:18.82;1;109.50;95.80;118.00;25.50
2021-09-13 00:00:18.83;1;110.30;96.80;118.50;25.50
2021-09-13 00:00:18.84;1;111.10;97.70;116.70;25.50
2021-09-13 00:00:18.85;1;111.40;98.20;114.80;25.50
2021-09-13 00:00:18.86;1;111.80;98.50;114.20;25.40
2021-09-13 00:00:18.87;1;112.10;98.70;114.10;25.40
2021-09-13 00:00:18.88;1;112.30;98.80;113.50;25.50
2021-09-13 00:00:18.89;1;112.40;98.80;113.60;25.50
2021-09-13 00:00:18.90;1;112.40;98.90;113.60;25.50
2021-09-13 00:00:18.91;1;112.60;98.90;113.60;25.50
2021-09-13 00:00:18.92;1;112.80;99.00;113.40;25.50
2021-09-13 00:00:18.93;1;112.80;98.80;113.40;25.60
2021-09-13 00:00:18.94;1;112.90;99.00;113.50;25.50
2021-09-13 00:00:18.95;1;113.00;98.90;113.60;25.50
2021-09-13 00:00:18.96;1;113.00;99.00;113.40;25.40
2021-09-13 00:00:18.97;1;113.00;99.10;113.60;25.40
2021-09-13 00:00:18.98;1;113.00;99.00;113.60;25.30
2021-09-13 00:00:18.99;1;113.10;99.00;113.60;25.40
2021-09-13 00:00:19.00;1;113.10;99.20;113.40;25.40
2021-09-13 00:00:19.01;1;113.20;99.30;113.20;25.50
2021-09-13 00:00:19.02;1;113.30;99.30;113.60;25.50
2021-09-13 00:00:19.03;1;113.30;99.30;113.90;25.60
2021-09-13 00:00:19.04;1;113.30;99.30;114.10;25.50
2021-09-13 00:00:19.05;1;113.30;99.20;113.80;25.50
2021-09-13 00:00:19.06;1;113.30;99.20;113.80;25.50
2021-09-13 00:00:19.07;1;113.30;99.20;113.60;25.50
2021-09-13 00:00:19.08;1;113.40;99.10;113.80;25.60
2021-09-13 00:00:19.09;1;113.40;99.20;114.00;25.60
2021-09-13 00:00:19.10;1;113.40;99.30;114.10;25.60
2021-09-13 00:00:19.11;1;113.60;99.20;114.40;25.60
2021-09-13 00:00:19.12;1;113.50;99.40;114.30;25.60
2021-09-13 00:00:19.13;1;113.60;99.40;114.40;25.60
2021-09-13 00:00:19.14;1;113.70;99.30;114.40;25.60
2021-09-13 00:00:19.15;1;113.60;99.40;114.30;25.50
2021-09-13 00:00:19.16;1;113.60;99.20;114.40;25.50
2021-09-13 00:00:19.17;1;113.80;99.30;114.00;25.60
2021-09-13 00:00:19.18;1;113.60;99.20;114.10;25.60
2021-09-13 00:00:19.19;1;113.60;99.20;114.00;25.60
2021-09-13 00:00:19.20;1;113.70;99.30;113.60;25.50
2021-09-13 00:00:19.21;1;113.60;99.30;113.60;25.50
2021-09-13 00:00:19.22;1;113.70;99.30;113.70;25.50
2021-09-13 00:00:19.23;1;113.60;99.30;113.50;25.50
2021-09-13 00:00:19.24;1;113.70;99.20;113.80;25.50
2021-09-13 00:00:19.25;1;113.80;99.30;114.10;25.50
2021-09-13 00:00:19.26;1;113.80;99.40;114.10;25.60
2021-09-13 00:00:19.27;1;113.80;99.50;114.10;25.70
2021-09-13 00:00:19.28;1;113.90;99.50;114.40;25.70
2021-09-13 00:00:19.29;1;114.00;99.40;114.10;25.60
2021-09-13 00:00:19.30;1;114.10;99.50;114.10;25.60
2021-09-13 00:00:19.31;1;114.00;99.50;114.10;25.60
2021-09-13 00:00:19.32;1;114.00;99.50;114.10;25.60
2021-09-13 00:00:19.33;1;114.00;99.60;114.00;25.60
2021-09-13 00:00:19.34;1;114.10;99.60;114.30;25.50
2021-09-13 00:00:19.35;1;114.10;99.60;114.20;25.50
2021-09-13 00:00:19.36;1;114.10;99.50;114.40;25.50
2021-09-13 00:00:19.37;1;114.00;99.50;114.40;25.40
2021-09-13 00:00:19.38;1;114.00;99.50;114.20;25.40
2021-09-13 00:00:19.39;1;114.10;99.30;114.30;25.40
2021-09-13 00:00:19.40;1;113.90;99.50;114.00;25.40
2021-09-13 00:00:19.41;1;114.00;99.40;114.10;25.20
2021-09-13 00:00:19.42;1;114.00;99.50;114.30;25.20
2021-09-13 00:00:19.43;1;114.00;99.60;114.60;25.20
2021-09-13 00:00:19.44;1;114.00;99.70;114.70;25.20
2021-09-13 00:00:19.45;1;114.00;99.60;114.50;25.20
2021-09-13 00:00:19.46;1;114.00;99.50;114.00;25.20
2021-09-13 00:00:19.47;1;113.90;99.40;114.00;25.20
2021-09-13 00:00:19.48;1;114.00;99.30;114.00;25.10
2021-09-13 00:00:19.49;1;113.90;99.40;114.10;25.10
2021-09-13 00:00:19.50;1;114.10;99.50;114.20;25.00
2021-09-13 00:00:19.51;1;114.10;99.50;114.30;25.10
2021-09-13 00:00:19.52;1;114.20;99.50;114.10;25.10
2021-09-13 00:00:19.53;1;114.20;99.60;114.00;25.10
2021-09-13 00:00:19.54;1;114.20;99.60;114.00;25.20
2021-09-13 00:00:19.55;1;114.10;99.60;113.80;25.10
2021-09-13 00:00:19.56;1;114.10;99.50;113.90;25.10
2021-09-13 00:00:19.57;1;113.90;99.30;114.00;25.00
2021-09-13 00:00:19.58;1;113.90;99.60;113.90;25.00
2021-09-13 00:00:19.59;1;114.00;99.60;114.10;24.90
2021-09-13 00:00:19.60;1;114.00;99.70;114.00;24.90
2021-09-13 00:00:19.61;1;114.00;99.60;114.00;25.00
2021-09-13 00:00:19.62;1;114.00;99.70;113.90;25.10
2021-09-13 00:00:19.63;1;114.00;99.70;114.30;25.10
2021-09-13 00:00:19.64;1;114.10;99.80;114.30;25.10
2021-09-13 00:00:19.65;1;114.10;99.80;114.50;25.10
2021-09-13 00:00:19.66;1;114.20;100.10;114.50;25.10
2021-09-13 00:00:19.67;1;114.20;100.00;114.50;25.10
2021-09-13 00:00:19.68;1;114.30;99.90;114.50;25.10
2021-09-13 00:00:19.69;1;114.40;99.80;114.40;25.10
2021-09-13 00:00:19.70;1;114.30;99.90;114.50;25.10
2021-09-13 00:00:19.71;1;114.30;99.80;114.30;25.10
2021-09-13 00:00:19.72;1;114.20;99.80;114.20;25.20
2021-09-13 00:00:19.73;1;114.30;99.80;114.20;25.20
2021-09-13 00:00:19.74;1;114.40;99.70;114.40;25.20
2021-09-13 00:00:19.75;1;114.40;99.70;114.50;25.20
2021-09-13 00:00:19.76;1;114.40;99.60;114.70;25.10
2021-09-13 00:00:19.77;1;114.40;99.60;114.60;25.20
2021-09-13 00:00:19.78;1;114.30;99.70;114.70;25.20
2021-09-13 00:00:19.79;1;114.30;99.70;114.80;25.20
2021-09-13 00:00:19.80;1;114.30;99.90;114.70;25.20
2021-09-13 00:00:19.81;1;114.20;99.80;114.70;25.30
2021-09-13 00:00:19.82;1;114.30;99.80;114.50;25.30
2021-09-13 00:00:19.83;1;114.30;100.00;114.50;25.30
2021-09-13 00:00:19.84;1;114.30;99.80;114.60;25.30
2021-09-13 00:00:19.85;1;114.40;99.80;114.80;25.30
2021-09-13 00:00:19.86;1;114.30;99.70;114.50;25.30
2021-09-13 00:00:19.87;1;114.30;99.70;114.30;25.40
2021-09-13 00:00:19.88;1;114.20;99.60;114.10;25.30
2021-09-13 00:00:19.89;1;114.10;99.80;114.10;25.40
2021-09-13 00:00:19.90;1;114.20;99.70;113.80;25.30
2021-09-13 00:00:19.91;1;114.30;99.60;113.90;25.40
2021-09-13 00:00:19.92;1;114.20;99.60;114.20;25.40
2021-09-13 00:00:19.93;1;114.10;99.70;114.20;25.50
2021-09-13 00:00:19.94;1;114.10;99.70;114.50;25.50
2021-09-13 00:00:19.95;1;114.20;99.60;114.40;25.50
2021-09-13 00:00:19.96;1;114.10;99.70;114.50;25.60
2021-09-13 00:00:19.97;1;114.10;99.70;114.40;25.60
2021-09-13 00:00:19.98;1;114.20;99.70;114.50;25.60
2021-09-13 00:00:19.99;1;114.20;99.70;114.20;25.60
2021-09-13 00:00:20.00;1;114.20;99.60;114.20;25.60
2021-09-13 00:00:20.01;1;114.40;99.70;114.10;25.60
2021-09-13 00:00:20.02;1;114.30;99.50;114.10;25.70
2021-09-13 00:00:20.03;1;114.40;99.70;114.20;25.70
2021-09-13 00:00:20.04;1;114.30;99.80;114.50;25.80
2021-09-13 00:00:20.05;1;114.40;99.80;114.50;25.80
2021-09-13 00:00:20.06;1;114.30;99.80;114.40;25.80
2021-09-13 00:00:20.07;1;114.40;99.80;114.30;25.80
2021-09-13 00:00:20.08;1;114.50;99.90;114.60;25.80
2021-09-13 00:00:20.09;1;114.60;99.90;114.80;25.70
2021-09-13 00:00:20.10;1;114.60;99.70;115.00;25.80
2021-09-13 00:00:20.11;1;114.50;99.90;114.90;25.80
2021-09-13 00:00:20.12;1;114.50;99.90;114.60;25.70
2021-09-13 00:00:20.13;1;114.40;99.80;114.40;25.70
2021-09-13 00:00:20.14;1;114.40;100.00;114.30;25.60
2021-09-13 00:00:20.15;1;114.30;99.90;114.70;25.60
2021-09-13 00:00:20.16;1;114.30;99.70;114.50;25.60
2021-09-13 00:00:20.17;1;114.20;99.70;114.40;25.60
2021-09-13 00:00:20.18;1;114.30;99.70;114.60;25.50
2021-09-13 00:00:20.19;1;114.40;99.80;114.80;25.60
2021-09-13 00:00:20.20;1;114.40;99.80;115.10;25.60
2021-09-13 00:00:20.21;1;114.40;99.80;114.90;25.60
2021-09-13 00:00:20.22;1;114.30;99.60;114.70;25.60
2021-09-13 00:00:20.23;1;114.30;99.60;114.40;25.60
2021-09-13 00:00:20.24;1;114.50;99.70;114.50;25.60
2021-09-13 00:00:20.25;1;114.60;99.80;114.40;25.60
2021-09-13 00:00:20.26;1;114.70;100.00;114.80;25.60
2021-09-13 00:00:20.27;1;114.80;100.10;115.00;25.70
2021-09-13 00:00:20.28;1;114.90;100.10;115.30;25.60
2021-09-13 00:00:20.29;1;115.00;100.30;115.40;25.60
2021-09-13 00:00:20.30;1;115.20;100.50;115.70;25.60
2021-09-13 00:00:20.31;1;115.30;100.50;115.90;25.50
2021-09-13 00:00:20.32;1;115.20;100.60;115.80;25.50
2021-09-13 00:00:20.33;1;115.20;100.40;115.40;25.40
2021-09-13 00:00:20.34;1;115.10;100.50;115.30;25.30
2021-09-13 00:00:20.35;1;115.10;100.50;115.40;25.30
2021-09-13 00:00:20.36;1;115.10;100.60;115.10;25.30
2021-09-13 00:00:20.37;1;115.10;100.70;115.40;25.30
2021-09-13 00:00:20.38;1;115.00;100.70;115.60;25.30
2021-09-13 00:00:20.39;1;115.20;100.70;115.20;25.20
2021-09-13 00:00:20.40;1;115.40;100.80;115.50;25.10
2021-09-13 00:00:20.41;1;115.40;100.80;115.50;25.10
2021-09-13 00:00:20.42;1;115.30;100.90;115.30;25.10
2021-09-13 00:00:20.43;1;115.30;100.80;115.40;25.20
2021-09-13 00:00:20.44;1;115.40;100.80;115.70;25.20
2021-09-13 00:00:20.45;1;115.40;100.70;116.00;25.20
2021-09-13 00:00:20.46;1;115.40;100.60;115.60;25.20
2021-09-13 00:00:20.47;1;115.30;100.80;115.60;25.30
2021-09-13 00:00:20.48;1;115.40;100.90;115.70;25.30
2021-09-13 00:00:20.49;1;115.50;101.00;115.90;25.30
2021-09-13 00:00:20.50;1;115.60;101.00;115.90;25.40
2021-09-13 00:00:20.51;1;115.60;101.00;115.90;25.40
2021-09-13 00:00:20.52;1;115.50;100.80;115.70;25.40
2021-09-13 00:00:20.53;1;115.40;100.80;115.90;25.40
2021-09-13 00:00:20.54;1;115.50;100.80;116.10;25.40
2021-09-13 00:00:20.55;1;115.60;100.90;115.90;25.40
2021-09-13 00:00:20.56;1;115.60;101.10;115.90;25.30
2021-09-13 00:00:20.57;1;115.60;101.20;115.60;25.30
2021-09-13 00:00:20.58;1;115.60;101.10;115.80;25.30
2021-09-13 00:00:20.59;1;115.60;101.00;115.60;25.30
2021-09-13 00:00:20.60;1;115.60;101.00;115.70;25.30
2021-09-13 00:00:20.61;1;115.60;101.00;115.90;25.30
2021-09-13 00:00:20.62;1;115.60;100.90;115.80;25.30
2021-09-13 00:00:20.63;1;115.80;100.40;115.90;25.30
2021-09-13 00:00:20.64;1;109.30;97.20;109.40;25.20
2021-09-13 00:00:20.65;1;100.80;87.30;93.00;25.30
2021-09-13 00:00:20.66;1;87.20;79.40;82.00;25.20
2021-09-13 00:00:20.67;1;77.70;67.70;71.90;25.30
2021-09-13 00:00:20.68;1;69.50;61.00;58.70;25.30
2021-09-13 00:00:20.69;1;60.80;56.00;53.40;25.30
2021-09-13 00:00:20.70;1;56.10;50.20;47.60;25.30
2021-09-13 00:00:20.71;1;52.30;47.10;44.90;25.30
2021-09-13 00:00:20.72;1;47.30;44.30;42.40;25.40
2021-09-13 00:00:20.73;1;45.20;42.00;40.30;25.40
2021-09-13 00:00:20.74;1;42.70;40.60;39.50;25.30
2021-09-13 00:00:20.75;1;41.40;39.10;38.40;25.30
2021-09-13 00:00:20.76;1;40.00;38.10;37.70;25.30
2021-09-13 00:00:20.77;1;38.80;37.60;37.20;25.30
2021-09-13 00:00:20.78;1;38.10;36.90;36.70;25.30
2021-09-13 00:00:20.79;1;37.30;36.40;36.50;25.30
2021-09-13 00:00:20.80;1;36.80;35.90;36.30;25.40
2021-09-13 00:00:20.81;1;36.40;35.60;35.90;25.40
2021-09-13 00:00:20.82;1;35.90;35.50;35.80;25.50
2021-09-13 00:00:20.83;1;35.60;35.20;35.50;25.40
2021-09-13 00:00:20.84;1;35.30;34.90;35.40;25.40
2021-09-13 00:00:20.85;1;35.30;34.70;34.90;25.40
2021-09-13 00:00:20.86;1;35.60;34.50;34.90;25.40
2021-09-13 00:00:20.87;1;35.20;34.10;34.50;25.30
2021-09-13 00:00:20.88;1;34.90;33.50;34.40;25.30
